Area,Value,Room,Living,School,Year,Floor
83,330,2,1,0,2002,13
83,388,3,1,1,2002,16
83,400,2,1,0,2002,18
83,400,2,1,0,2002,18
84,165,2,2,1,2002,6
84,363,2,2,0,2002,26
85,210,2,1,0,2002,22
85,210,2,1,0,2002,22
85,210,2,1,0,2002,22
85,228,2,2,0,2002,6
85,275,2,1,0,2002,24
85,330,2,1,1,2002,19
85,340,2,1,1,2002,6
85,340,2,1,1,2002,6
85,340,2,1,1,2002,6
85,340,2,1,1,2002,6
86,255,2,1,1,2002,6
87,360,2,1,0,2002,25
87,418,2,1,1,2002,12
87,418,2,1,1,2002,12
87,418,2,1,1,2002,12
88,205,2,1,0,2002,6
88,240,2,2,1,2002,7
88,270,2,1,1,2002,6
88,285,2,1,1,2002,26
88,285,2,1,1,2002,26
89,210,2,1,0,2002,6
89,210,2,1,0,2002,6
89,215,2,2,0,2002,7
89,215,2,2,0,2002,7
89,220,2,1,0,2002,6
89,220,2,1,0,2002,6
89,238,2,2,0,2002,6
89,370,1,1,0,2002,14
90,165,2,2,1,2002,6
90,165,2,2,1,2002,6
90,165,2,2,1,2002,6
90,210,2,1,0,2002,6
90,226,2,2,1,2002,6
90,240,2,1,1,2002,5
90,360,2,1,1,2002,26
90,550,2,1,1,2002,18
91,272,2,2,1,2002,22
91,272,2,2,1,2002,22
91,272,2,2,1,2002,22
91,350,2,2,0,2002,6
91,350,2,2,0,2002,6
92,260,2,2,0,2002,6
92,465,2,1,1,2002,22
92,465,2,1,1,2002,22
92,485,2,2,0,2002,18
92,485,2,2,0,2002,18
92,485,2,2,0,2002,18
93,145,2,1,0,2002,6
93,215,2,1,1,2002,32
93,220,2,1,1,2002,32
93,220,2,1,1,2002,32
93,229,2,1,0,2002,6
93,460,3,2,1,2002,26
93,462,2,1,1,2002,27
93,462,2,1,1,2002,27
94,120,3,1,0,2002,6
94,120,3,1,0,2002,6
94,430,2,1,0,2002,6
94,630,2,1,0,2002,22
94,630,2,1,0,2002,22
95,168,2,1,1,2002,6
95,275,2,1,0,2002,17
95,298,2,1,0,2002,10
95,298,2,1,0,2002,10
95,298,2,1,0,2002,10
96,210,2,1,1,2002,32
96,220,2,2,1,2002,7
96,242,2,1,1,2002,7
96,275,2,2,0,2002,11
96,275,2,2,0,2002,11
96,275,2,2,0,2002,11
96,305,3,1,0,2002,7
96,305,3,1,0,2002,7
96,360,2,2,1,2002,25
96,410,2,1,0,2002,18
96,429,2,1,1,2002,13
97,180,2,2,1,2002,6
97,205,2,1,1,2002,6
97,205,2,1,1,2002,6
97,208,2,2,1,2002,6
97,208,2,2,1,2002,6
97,215,2,1,0,2002,6
97,215,2,1,0,2002,6
97,220,2,1,0,2002,7
97,220,2,1,0,2002,7
97,260,2,1,1,2002,6
97,273,2,2,0,2002,6
97,275,2,1,0,2002,6
97,275,2,1,0,2002,6
97,290,2,1,0,2002,13
97,370,1,2,1,2002,12
97,560,2,1,0,2002,16
97,560,2,1,0,2002,16
97,620,3,1,1,2002,6
98,238,2,2,1,2002,10
98,238,2,2,1,2002,10
98,250,3,1,0,2002,20
98,315,2,2,1,2002,14
98,315,2,2,1,2002,14
98,315,2,2,1,2002,14
98,315,2,2,1,2002,14
98,430,2,1,0,2002,16
98,430,2,1,0,2002,16
98,430,2,1,0,2002,16
98,450,2,2,1,2002,16
98,450,2,2,1,2002,16
99,248,3,1,1,2002,5
99,260,2,1,0,2002,15
99,265,2,2,1,2002,21
99,290,2,1,0,2002,29
99,360,2,2,0,2002,4
100,220,2,2,1,2002,10
100,220,2,2,1,2002,10
100,220,2,2,1,2002,10
100,220,2,2,1,2002,10
100,290,2,1,0,2002,7
100,315,2,1,1,2002,26
100,318,3,1,1,2002,6
100,330,2,2,1,2002,21
101,205,2,1,1,2002,6
101,205,2,1,1,2002,6
101,230,2,1,1,2002,6
101,245,2,2,1,2002,7
101,245,2,2,1,2002,7
101,247,3,2,0,2002,17
101,247,3,2,0,2002,17
101,315,2,2,1,2002,24
101,315,2,2,1,2002,24
101,380,2,2,0,2002,24
101,380,2,2,0,2002,24
102,230,2,2,1,2002,6
102,260,2,2,0,2002,7
102,340,2,2,0,2002,30
102,350,2,2,1,2002,10
102,625,2,2,1,2002,23
102,625,2,2,1,2002,23
103,215,2,1,1,2002,6
103,310,2,1,1,2002,18
103,310,2,1,1,2002,18
103,310,2,1,1,2002,18
103,310,2,1,1,2002,18
104,315,2,2,1,2002,30
104,315,2,2,1,2002,30
104,495,2,1,1,2002,12
104,495,2,1,1,2002,12
105,778,2,1,1,2002,18
105,778,2,1,1,2002,18
106,265,3,2,1,2002,6
106,265,3,2,1,2002,6
106,420,2,2,0,2002,26
107,228,3,2,1,2002,7
107,330,2,1,1,2002,12
107,600,2,2,0,2002,16
108,260,2,2,0,2002,6
108,260,2,2,0,2002,6
108,260,2,2,0,2002,6
108,370,2,2,0,2002,12
108,370,2,2,0,2002,12
108,430,2,2,0,2002,23
108,430,2,2,0,2002,23
108,430,2,2,0,2002,23
109,370,2,1,0,2002,12
109,820,2,1,1,2002,24
109,820,2,1,1,2002,24
109,820,2,1,1,2002,24
110,190,2,2,0,2002,1
110,230,2,1,0,2002,7
110,255,2,1,0,2002,7
110,460,2,1,1,2002,21
111,208,3,2,1,2002,6
111,215,3,2,0,2002,11
111,360,3,1,0,2002,24
111,406,2,2,1,2002,21
111,406,2,2,1,2002,21
111,406,2,2,1,2002,21
111,510,3,2,0,2002,6
112,225,2,2,0,2002,7
112,225,2,2,0,2002,7
112,270,3,1,1,2002,9
112,336,2,2,1,2002,16
112,384,2,1,0,2002,6
112,400,3,2,0,2002,11
112,595,2,2,0,2002,18
112,630,2,2,0,2002,9
112,630,2,2,0,2002,9
112,680,2,1,0,2002,33
113,260,2,2,1,2002,5
113,470,2,2,0,2002,32
114,590,2,1,1,2002,14
114,590,2,1,1,2002,14
115,255,3,1,1,2002,7
115,255,3,1,1,2002,7
115,470,2,2,0,2002,9
116,275,3,2,0,2002,6
116,275,3,2,0,2002,6
116,455,2,2,1,2002,31
116,610,2,1,1,2002,12
116,610,2,1,1,2002,12
117,290,3,2,1,2002,6
117,400,3,1,1,2002,24
118,265,3,2,0,2002,10
118,290,2,2,1,2002,6
118,310,3,2,0,2002,29
118,320,3,2,1,2002,6
118,540,2,2,0,2002,28
118,540,2,2,0,2002,28
119,360,2,1,0,2002,11
119,360,2,1,0,2002,11
121,320,3,2,0,2002,7
122,232,3,2,0,2002,6
122,685,2,2,1,2002,20
125,230,3,2,0,2002,6
125,270,3,1,1,2002,7
125,270,3,1,1,2002,7
125,272,3,2,0,2002,6
125,272,3,2,0,2002,6
125,272,3,2,0,2002,6
126,290,3,2,1,2002,6
126,315,3,2,1,2002,11
126,315,3,2,1,2002,11
126,342,2,2,1,2002,19
126,342,2,2,1,2002,19
126,342,2,2,1,2002,19
126,370,3,2,0,2002,10
126,370,3,2,0,2002,10
126,398,3,2,1,2002,14
126,400,3,1,0,2002,17
126,430,3,2,1,2002,10
126,435,4,2,0,2002,10
127,267,3,2,0,2002,12
128,290,3,2,1,2002,7
128,325,3,2,1,2002,6
128,525,3,2,0,2002,6
129,440,3,2,1,2002,30
129,440,3,2,1,2002,30
130,270,3,2,1,2002,12
130,270,3,2,1,2002,12
130,280,3,1,1,2002,7
130,298,3,2,0,2002,6
131,355,3,2,1,2002,5
131,650,3,2,1,2002,27
131,650,3,2,1,2002,27
131,660,3,2,1,2002,14
131,660,3,2,1,2002,14
131,680,3,2,0,2002,27
131,680,3,2,0,2002,27
131,680,3,2,0,2002,27
131,680,3,2,0,2002,27
132,505,3,2,1,2002,14
132,505,3,2,1,2002,14
132,630,3,1,1,2002,20
132,630,3,1,1,2002,20
132,630,3,1,1,2002,20
133,930,3,2,1,2002,12
134,220,4,2,1,2002,7
134,220,4,2,1,2002,7
134,260,2,2,1,2002,17
134,279,2,2,0,2002,7
134,279,2,2,0,2002,7
134,760,2,2,0,2002,29
135,190,3,2,0,2002,1
135,300,3,2,0,2002,7
135,300,3,2,0,2002,7
135,475,3,2,1,2002,24
135,940,3,2,1,2002,18
136,380,3,2,1,2002,6
136,750,3,1,0,2002,2
136,750,3,1,0,2002,2
138,256,3,2,1,2002,32
138,310,3,2,0,2002,11
138,310,3,2,0,2002,11
138,338,3,1,1,2002,11
138,338,3,1,1,2002,11
138,450,2,2,0,2002,30
138,500,2,1,0,2002,30
138,500,2,1,0,2002,30
138,500,2,1,0,2002,30
139,590,2,2,0,2002,15
139,590,2,2,0,2002,15
139,720,3,2,1,2002,10
140,265,4,2,0,2002,6
141,252,3,2,0,2002,6
141,360,3,2,1,2002,6
141,840,2,2,0,2002,9
142,230,3,2,0,2002,6
142,230,3,2,0,2002,6
142,830,3,2,1,2002,11
143,225,3,2,0,2002,5
143,225,3,2,0,2002,5
144,625,3,2,1,2002,18
145,600,3,1,0,2002,30
146,245,3,2,0,2002,11
146,245,3,2,0,2002,11
146,400,4,2,0,2002,7
147,350,3,2,0,2002,6
147,600,3,2,0,2002,12
147,735,3,2,1,2002,28
147,1100,3,2,1,2002,18
148,261,3,2,1,2002,13
148,700,3,2,0,2002,12
149,280,3,2,1,2002,13
150,242,3,2,1,2002,18
151,215,3,2,1,2002,6
151,500,3,2,0,2002,21
152,450,3,1,0,2002,24
152,900,3,1,1,2002,29
153,230,4,1,0,2002,7
153,428,3,2,0,2002,8
153,428,3,2,0,2002,8
153,670,3,2,1,2002,2
154,450,3,2,0,2002,14
154,450,3,2,0,2002,14
154,450,3,2,0,2002,14
154,450,3,2,0,2002,14
154,850,3,2,1,2002,9
155,425,3,2,0,2002,23
155,450,3,2,0,2002,20
155,450,3,2,0,2002,20
155,680,3,2,1,2002,11
156,640,3,2,1,2002,30
156,1100,3,2,1,2002,9
156,1100,3,2,1,2002,9
157,1180,3,2,1,2002,15
157,1180,3,2,1,2002,15
158,480,3,2,0,2002,19
158,480,3,2,0,2002,19
158,720,3,2,0,2002,18
161,740,3,2,0,2002,27
161,860,3,2,1,2002,10
161,860,3,2,1,2002,10
161,860,3,2,1,2002,10
161,899,3,2,0,2002,16
161,899,3,2,0,2002,16
161,899,3,2,0,2002,16
162,320,4,2,1,2002,6
163,540,3,2,1,2002,14
163,540,3,2,1,2002,14
163,550,3,2,0,2002,5
163,550,3,2,0,2002,5
163,550,3,2,0,2002,5
165,875,3,2,0,2002,11
166,330,4,2,1,2002,7
166,330,4,2,1,2002,7
168,850,3,2,0,2002,17
171,530,3,2,1,2002,5
171,530,3,2,1,2002,5
172,998,3,2,0,2002,26
172,998,3,2,0,2002,26
172,998,3,2,0,2002,26
173,445,4,2,0,2002,6
173,445,4,2,0,2002,6
177,470,3,2,0,2002,24
177,470,3,2,0,2002,24
183,1450,4,2,1,2002,14
186,340,4,2,0,2002,11
190,1150,3,1,1,2002,14
191,650,4,2,1,2002,6
191,650,4,2,1,2002,6
191,1180,3,2,0,2002,22
191,1180,3,2,0,2002,22
195,358,4,2,1,2002,14
198,750,4,2,1,2002,14
198,815,3,2,1,2002,20
201,285,3,2,1,2002,32
202,550,3,2,0,2002,33
202,550,3,2,0,2002,33
202,550,3,2,0,2002,33
203,850,4,2,1,2002,17
205,560,3,1,0,2002,35
220,970,4,2,1,2002,7
220,970,4,2,1,2002,7
232,298,4,2,0,2002,7
232,1300,4,2,0,2002,13
245,420,4,2,0,2002,6
245,420,4,2,0,2002,6
262,1400,4,2,1,2002,11
271,950,3,2,0,2002,3
271,950,3,2,0,2002,3
275,490,5,2,1,2002,1
277,1400,5,3,0,2002,11
296,850,4,2,0,2002,25
360,2250,6,3,1,2002,15
456,3500,5,3,0,2002,1
466,2500,7,3,0,2002,9
498,1400,6,3,0,2002,22
32,128,1,1,1,2003,10
32,200,1,1,1,2003,12
33,200,1,1,1,2003,12
34,130,1,1,0,2003,24
35,160,1,1,1,2003,11
36,115,1,0,0,2003,11
36,115,1,0,0,2003,11
36,190,1,1,1,2003,6
36,190,1,1,1,2003,6
39,280,1,0,1,2003,16
39,280,1,0,1,2003,16
40,130,1,0,0,2003,10
42,112,1,0,1,2003,14
42,126,1,0,0,2003,12
43,99,1,0,0,2003,22
43,125,1,1,0,2003,12
43,165,1,1,0,2003,28
43,175,1,0,1,2003,10
43,179,1,0,1,2003,12
43,179,1,0,1,2003,12
44,105,1,0,1,2003,22
46,180,1,1,0,2003,12
47,110,1,0,0,2003,22
47,175,1,0,1,2003,18
47,220,1,0,1,2003,12
47,220,1,0,1,2003,12
48,380,1,1,0,2003,21
48,380,1,1,0,2003,21
48,380,1,1,0,2003,21
48,408,1,1,1,2003,21
49,115,1,1,0,2003,22
50,130,1,1,1,2003,13
50,130,1,1,1,2003,13
50,130,1,1,1,2003,13
50,200,1,0,0,2003,19
51,206,1,0,1,2003,28
51,298,2,1,1,2003,6
53,220,1,1,0,2003,17
53,220,1,1,0,2003,17
53,220,1,1,0,2003,17
53,260,1,1,0,2003,18
54,290,1,1,1,2003,6
55,216,1,1,0,2003,22
55,216,1,1,0,2003,22
55,230,1,1,1,2003,17
55,250,1,1,0,2003,17
55,390,1,1,1,2003,10
55,390,1,1,1,2003,10
56,186,1,1,0,2003,6
56,200,1,1,0,2003,15
56,200,1,1,0,2003,15
56,205,1,1,0,2003,13
57,123,1,0,1,2003,22
57,123,1,0,1,2003,22
57,123,1,0,1,2003,22
57,149,1,1,0,2003,6
58,175,1,1,1,2003,21
58,285,1,1,1,2003,18
58,285,1,1,1,2003,18
58,300,1,1,0,2003,22
59,154,1,1,0,2003,6
59,160,1,1,0,2003,6
59,168,1,1,0,2003,6
59,170,1,1,1,2003,6
59,280,1,0,1,2003,28
59,280,1,0,1,2003,28
59,310,1,1,1,2003,18
59,310,1,1,1,2003,18
60,205,1,0,1,2003,26
60,205,1,0,1,2003,26
61,158,1,1,0,2003,6
61,163,1,1,0,2003,6
61,163,1,1,0,2003,6
61,163,1,1,0,2003,6
61,220,1,1,0,2003,24
62,162,1,1,1,2003,24
62,162,1,1,1,2003,24
62,162,1,1,1,2003,24
62,165,1,1,0,2003,24
62,165,1,1,0,2003,24
62,169,1,1,0,2003,6
62,215,1,0,0,2003,21
63,190,1,1,0,2003,24
63,193,1,1,0,2003,24
63,193,1,1,0,2003,24
63,247,1,1,1,2003,19
63,247,1,1,1,2003,19
63,300,1,1,0,2003,16
64,110,1,0,0,2003,22
64,110,1,0,0,2003,22
64,110,1,0,0,2003,22
64,190,2,1,0,2003,6
64,195,1,1,0,2003,7
64,230,1,1,0,2003,21
64,230,1,1,0,2003,21
64,235,1,1,0,2003,18
64,240,1,1,1,2003,15
64,240,1,1,1,2003,15
64,372,2,1,1,2003,8
65,135,1,1,1,2003,6
65,135,1,1,1,2003,6
65,185,1,0,0,2003,29
65,205,1,1,1,2003,11
65,205,1,1,1,2003,11
65,235,2,1,1,2003,22
65,275,1,1,1,2003,10
65,308,2,1,0,2003,28
65,320,2,1,1,2003,8
65,325,1,1,1,2003,6
65,360,1,1,1,2003,23
65,360,1,1,1,2003,23
65,360,1,1,1,2003,23
65,360,1,1,1,2003,23
65,365,1,1,1,2003,11
66,145,2,1,1,2003,6
66,173,1,1,1,2003,18
66,173,1,1,1,2003,18
66,176,2,1,1,2003,4
66,185,1,2,1,2003,26
66,220,1,2,0,2003,15
66,220,1,2,0,2003,15
66,235,1,1,0,2003,25
66,330,2,1,1,2003,16
66,330,2,1,1,2003,16
66,330,2,1,1,2003,16
67,147,1,1,0,2003,12
67,147,1,1,0,2003,12
67,208,1,1,0,2003,25
68,159,1,1,0,2003,9
68,320,1,1,0,2003,21
68,320,1,1,0,2003,21
68,320,1,1,0,2003,21
68,380,2,1,1,2003,9
68,390,2,1,1,2003,6
69,395,1,1,0,2003,28
70,159,2,1,1,2003,6
70,205,1,1,1,2003,11
70,260,2,2,1,2003,18
70,260,2,2,1,2003,18
70,300,1,1,1,2003,16
70,330,2,1,1,2003,6
70,385,2,1,1,2003,6
70,385,2,1,1,2003,6
70,500,2,1,1,2003,11
71,226,1,1,1,2003,32
71,226,1,1,1,2003,32
71,226,1,1,1,2003,32
71,240,2,1,0,2003,6
71,320,2,1,1,2003,6
71,320,2,1,1,2003,6
71,320,2,1,1,2003,6
71,520,2,1,1,2003,10
71,520,2,1,1,2003,21
72,169,1,1,0,2003,6
72,204,1,1,0,2003,25
72,204,1,1,0,2003,25
72,204,1,1,0,2003,25
72,215,1,2,1,2003,6
72,215,1,2,1,2003,6
72,265,1,1,0,2003,21
72,410,2,1,0,2003,6
73,395,1,1,1,2003,26
74,140,2,1,0,2003,6
74,220,2,1,0,2003,6
75,170,2,1,1,2003,12
75,170,2,1,1,2003,12
75,175,1,1,1,2003,6
75,175,1,1,1,2003,6
75,180,1,1,0,2003,12
75,410,2,1,1,2003,16
76,235,1,1,1,2003,32
76,340,2,1,0,2003,22
76,350,2,1,0,2003,17
76,350,2,1,0,2003,17
76,425,2,1,1,2003,14
76,460,2,1,1,2003,6
76,460,2,1,1,2003,23
76,460,2,1,1,2003,23
77,230,2,1,0,2003,7
77,420,2,1,1,2003,14
77,420,2,1,1,2003,14
77,420,2,1,1,2003,14
77,430,2,1,1,2003,15
77,445,3,1,1,2003,6
78,170,2,1,1,2003,6
78,170,2,1,1,2003,6
78,170,2,1,1,2003,6
78,300,2,1,0,2003,9
78,340,2,1,0,2003,6
78,340,2,1,0,2003,6
78,370,2,2,1,2003,18
78,370,2,2,1,2003,18
78,470,2,1,1,2003,15
78,530,1,1,0,2003,16
79,165,1,1,0,2003,6
79,165,1,1,0,2003,6
79,185,2,1,1,2003,9
79,190,2,1,1,2003,21
79,198,2,2,0,2003,6
79,211,2,1,1,2003,21
79,211,2,1,1,2003,21
79,265,2,1,0,2003,10
79,325,2,1,1,2003,6
79,339,2,1,1,2003,13
80,135,2,1,1,2003,6
80,250,2,1,1,2003,6
80,250,2,1,1,2003,6
80,300,2,2,1,2003,19
80,310,1,1,0,2003,11
80,320,1,1,1,2003,25
80,320,1,1,1,2003,25
80,320,1,1,1,2003,25
81,170,2,2,1,2003,6
81,170,2,2,1,2003,6
81,205,2,1,0,2003,6
81,205,2,1,0,2003,6
81,405,2,1,1,2003,16
81,490,3,1,1,2003,6
82,263,2,1,0,2003,24
82,350,2,1,0,2003,6
82,350,2,1,0,2003,6
82,480,1,1,0,2003,24
82,650,3,1,0,2003,15
82,650,3,1,0,2003,15
83,160,2,1,0,2003,6
83,183,2,1,0,2003,6
83,183,2,1,0,2003,6
83,275,2,1,1,2003,24
83,275,2,1,1,2003,24
84,200,1,1,0,2003,1
84,200,1,1,0,2003,1
84,255,2,1,1,2003,6
85,160,2,1,1,2003,6
85,176,2,2,1,2003,6
85,192,2,2,1,2003,11
85,270,2,1,1,2003,6
86,228,2,1,1,2003,24
86,234,2,1,0,2003,6
87,206,2,2,1,2003,18
87,238,3,2,1,2003,7
87,240,2,2,1,2003,18
87,247,3,1,1,2003,7
87,251,2,1,0,2003,21
87,251,2,1,0,2003,21
87,251,2,1,0,2003,21
87,255,2,1,1,2003,32
87,265,2,1,1,2003,9
87,295,2,2,0,2003,19
87,500,2,1,1,2003,18
87,500,2,1,1,2003,18
87,500,2,1,1,2003,18
88,210,2,2,0,2003,6
88,215,2,1,0,2003,6
88,215,2,1,0,2003,6
88,215,2,1,0,2003,6
88,238,2,1,1,2003,6
88,240,2,2,0,2003,5
88,240,2,2,0,2003,5
88,245,2,1,0,2003,24
88,255,2,1,0,2003,6
88,255,2,1,0,2003,6
88,283,2,1,1,2003,5
88,283,2,1,1,2003,5
88,500,3,1,1,2003,16
88,500,3,1,1,2003,16
88,560,3,1,0,2003,6
88,560,3,1,0,2003,6
89,200,1,1,0,2003,7
89,200,2,1,1,2003,7
89,200,2,1,1,2003,7
89,205,2,1,0,2003,6
89,205,2,1,0,2003,6
89,245,2,2,0,2003,6
89,245,2,2,0,2003,6
89,260,2,1,1,2003,6
89,340,2,2,0,2003,19
89,340,2,2,0,2003,19
89,360,1,1,0,2003,31
89,360,2,1,1,2003,19
89,360,2,1,1,2003,19
89,380,2,1,0,2003,18
89,405,2,2,1,2003,24
89,405,2,2,1,2003,24
89,461,3,1,1,2003,17
89,461,3,1,1,2003,17
89,461,3,1,1,2003,17
89,461,3,1,1,2003,17
89,461,3,1,1,2003,17
90,288,2,1,0,2003,15
90,300,2,1,1,2003,16
90,300,2,1,1,2003,16
90,330,2,1,1,2003,19
90,358,2,1,1,2003,18
90,460,2,1,1,2003,28
90,460,2,1,1,2003,28
91,200,2,1,0,2003,6
91,200,2,1,0,2003,6
91,200,2,1,0,2003,6
91,219,2,2,0,2003,25
91,265,2,1,1,2003,6
91,410,2,1,0,2003,19
91,430,3,1,1,2003,9
91,490,3,1,1,2003,16
92,350,2,1,0,2003,21
92,350,2,1,0,2003,21
92,410,2,1,1,2003,11
92,500,2,1,0,2003,19
93,190,2,2,0,2003,6
93,201,2,1,1,2003,18
93,201,2,1,1,2003,18
93,250,2,1,1,2003,5
93,250,2,1,1,2003,5
93,280,2,1,1,2003,6
93,280,2,1,1,2003,24
93,566,1,2,0,2003,25
94,208,2,2,1,2003,14
94,210,2,2,0,2003,6
94,210,2,2,1,2003,5
94,210,2,2,1,2003,5
94,279,2,1,1,2003,15
94,279,2,1,1,2003,15
94,305,2,1,0,2003,23
94,380,2,2,0,2003,9
94,410,2,1,1,2003,24
94,410,2,1,1,2003,24
94,410,2,1,1,2003,24
95,190,2,1,0,2003,11
95,210,2,1,1,2003,7
95,230,2,1,0,2003,6
95,235,2,2,0,2003,6
95,235,2,2,0,2003,6
95,520,2,1,0,2003,7
95,520,2,1,0,2003,7
96,180,2,1,0,2003,6
96,185,2,1,1,2003,12
96,200,2,1,1,2003,6
96,245,2,2,1,2003,10
96,300,2,1,1,2003,11
96,300,2,1,1,2003,11
96,300,2,1,1,2003,11
96,300,2,1,1,2003,11
97,168,2,2,1,2003,5
97,168,2,2,1,2003,5
97,176,2,1,1,2003,6
97,210,2,1,0,2003,6
97,210,2,1,0,2003,6
97,241,3,1,0,2003,6
97,241,3,1,0,2003,6
97,277,3,2,1,2003,6
97,355,2,2,1,2003,15
97,375,2,1,1,2003,24
98,255,2,2,0,2003,24
98,325,2,2,1,2003,5
98,350,2,1,0,2003,6
98,432,3,2,1,2003,10
98,432,3,2,1,2003,10
98,465,2,1,0,2003,1
99,225,2,1,0,2003,6
99,240,2,1,0,2003,6
99,240,2,1,0,2003,22
99,245,2,1,1,2003,6
99,280,2,2,1,2003,10
99,300,2,1,0,2003,32
99,300,2,1,0,2003,32
99,300,2,1,1,2003,5
99,750,2,1,1,2003,15
99,800,2,2,1,2003,16
100,185,2,1,1,2003,18
100,198,3,1,0,2003,6
100,198,3,1,0,2003,6
100,270,2,1,1,2003,6
100,270,2,1,1,2003,6
101,195,2,1,1,2003,6
101,240,2,2,1,2003,23
101,240,2,2,1,2003,23
101,252,2,2,0,2003,6
101,300,2,2,1,2003,24
101,450,2,1,1,2003,25
101,450,2,1,1,2003,25
102,353,2,1,0,2003,22
103,230,3,2,1,2003,6
103,230,3,2,1,2003,6
103,230,3,2,1,2003,6
103,260,2,2,1,2003,11
103,275,2,2,0,2003,6
103,450,3,1,1,2003,6
103,565,2,1,1,2003,23
104,185,2,2,1,2003,6
104,280,2,1,0,2003,21
104,280,2,1,0,2003,21
104,340,2,1,0,2003,21
104,355,2,1,0,2003,21
104,390,3,1,1,2003,16
104,420,2,2,0,2003,9
105,255,3,1,0,2003,6
105,450,2,2,1,2003,26
105,450,2,2,1,2003,26
105,500,2,2,0,2003,18
106,318,3,2,1,2003,10
107,235,3,1,1,2003,6
107,270,3,2,0,2003,6
107,280,2,2,1,2003,16
107,280,2,2,1,2003,16
107,280,2,2,1,2003,16
107,280,2,2,1,2003,16
107,330,3,2,0,2003,10
107,330,3,2,0,2003,10
107,330,3,2,0,2003,10
107,465,2,2,1,2003,25
108,338,2,2,1,2003,25
108,338,2,2,1,2003,25
108,440,2,2,0,2003,18
108,440,2,2,1,2003,9
108,440,2,2,1,2003,9
109,308,2,2,0,2003,25
109,308,2,2,0,2003,25
110,177,2,2,1,2003,15
110,260,3,2,1,2003,6
110,317,2,1,0,2003,30
110,430,2,2,0,2003,25
110,430,2,2,0,2003,25
110,480,2,2,1,2003,26
110,490,2,1,1,2003,6
111,307,3,2,0,2003,6
111,310,3,2,0,2003,6
111,440,2,2,1,2003,27
111,440,2,2,1,2003,27
111,440,2,2,1,2003,27
111,530,2,2,1,2003,28
111,530,2,2,1,2003,28
112,235,2,1,0,2003,7
112,320,2,2,1,2003,25
112,320,3,1,1,2003,7
112,425,2,2,1,2003,11
112,425,2,2,1,2003,11
112,620,2,2,0,2003,17
113,225,3,1,0,2003,6
113,225,3,1,0,2003,6
113,245,1,1,0,2003,7
113,285,3,1,1,2003,24
113,286,2,2,1,2003,6
113,286,2,2,1,2003,6
113,305,2,2,1,2003,6
113,470,3,2,1,2003,26
114,430,2,2,1,2003,14
116,525,3,1,1,2003,24
116,530,2,2,0,2003,31
116,640,2,2,0,2003,31
116,700,3,2,1,2003,14
117,255,3,1,0,2003,14
117,255,3,1,0,2003,14
117,370,3,1,0,2003,10
117,670,4,1,1,2003,6
117,670,4,1,1,2003,6
117,670,4,1,1,2003,6
118,235,2,1,1,2003,13
118,268,3,1,1,2003,7
118,340,3,2,0,2003,6
118,395,3,2,1,2003,12
119,358,3,1,0,2003,18
119,415,3,2,0,2003,23
119,415,3,2,0,2003,23
119,430,3,2,0,2003,5
119,500,3,2,1,2003,5
119,500,3,2,1,2003,5
119,500,3,2,1,2003,5
119,510,2,1,1,2003,11
120,310,2,2,1,2003,25
120,310,2,2,1,2003,25
120,310,2,2,1,2003,25
120,310,2,2,1,2003,25
120,460,2,1,0,2003,18
120,460,2,1,0,2003,18
121,270,3,2,1,2003,6
122,215,3,2,1,2003,18
122,410,3,2,1,2003,15
122,690,3,2,0,2003,6
122,790,2,2,0,2003,18
123,270,3,2,1,2003,7
123,430,2,2,1,2003,11
123,435,2,2,1,2003,32
123,680,2,1,1,2003,14
123,680,2,1,1,2003,14
123,730,3,2,1,2003,26
124,250,3,2,0,2003,6
124,285,3,2,0,2003,7
124,285,3,2,0,2003,7
124,299,3,2,0,2003,6
124,308,3,2,1,2003,6
124,375,3,1,0,2003,24
124,390,3,2,0,2003,6
124,390,3,2,0,2003,6
124,630,2,1,0,2003,26
125,355,3,2,0,2003,5
125,400,3,2,1,2003,11
125,425,2,2,1,2003,32
126,270,3,2,0,2003,7
126,360,3,2,1,2003,6
127,240,3,2,1,2003,6
127,580,1,1,0,2003,30
128,205,3,1,1,2003,6
128,205,3,1,1,2003,6
128,530,3,2,1,2003,10
129,495,3,2,0,2003,4
129,1000,2,2,1,2003,13
130,700,3,2,1,2003,17
130,700,3,2,1,2003,17
130,700,3,2,1,2003,17
132,790,3,2,1,2003,23
134,265,2,2,1,2003,13
134,265,2,2,1,2003,13
134,265,2,2,1,2003,13
134,265,2,2,1,2003,13
134,730,3,2,1,2003,16
135,205,3,1,1,2003,15
135,205,3,1,1,2003,15
135,205,3,1,1,2003,15
136,510,3,1,1,2003,18
136,550,4,1,1,2003,4
137,385,3,2,1,2003,11
138,500,3,2,0,2003,24
138,580,3,2,1,2003,5
138,775,2,1,0,2003,27
139,440,3,2,1,2003,30
140,280,3,1,1,2003,6
140,280,3,1,1,2003,6
140,700,3,2,1,2003,4
141,395,3,2,0,2003,5
142,300,3,2,1,2003,13
142,420,3,2,1,2003,15
142,526,2,2,0,2003,25
143,330,3,2,1,2003,31
144,378,3,1,1,2003,10
144,378,3,1,1,2003,10
144,378,3,1,1,2003,10
144,385,3,2,0,2003,11
144,400,3,2,1,2003,11
145,335,3,2,0,2003,18
146,530,3,2,1,2003,21
